id,date,hour,leagueMatchNb,idHome,homeTeam,idAway,awayTeam,h_score,a_score,h_possession,h_duelsWon,h_aerialDuelsWon,h_interceptions,h_offPlays,h_corners,h_passes,h_longPasses,h_succeededPasses,h_succeededPassesOppositeSide,h_centers,h_succeededCenters,h_shots,h_targetedShots,h_counteredShots,h_extSurfaceShots,h_intSurfaceShots,h_precisionShots,h_tackles,h_succeededTackles,h_clears,h_concededFaults,h_yellowCards,h_redCards,a_possession,a_duelsWon,a_aerialDuelsWon,a_interceptions,a_offPlays,a_corners,a_passes,a_longPasses,a_succeededPasses,a_succeededPassesOppositeSide,a_centers,a_succeededCenters,a_shots,a_targetedShots,a_counteredShots,a_extSurfaceShots,a_intSurfaceShots,a_precisionShots,a_tackles,a_succeededTackles,a_clears,a_concededFaults,a_yellowCards,a_redCards
69159,20220227,1500,26,17,SB29,16,FCL,0,1,45.1,49.6,46.7,18,0,4,361,64,73.1,55.3,11,27.3,4,0,2,2,2,0.0,19,47.4,16,12,2,1,54.9,50.4,53.3,10,2,6,446,57,80.3,73.3,12,50.0,17,8,2,6,11,47.1,22,59.1,17,15,4,0
69160,20220227,1500,26,41,CF63,12,FCGB,1,1,53.9,53.8,38.9,5,1,6,517,58,82.0,64.0,23,26.1,9,3,1,4,5,33.3,18,50.0,8,5,1,0,46.1,46.2,61.1,16,1,6,440,68,83.0,63.8,20,20.0,10,3,4,7,3,30.0,18,50.0,24,13,2,0
69162,20220227,1500,26,10,FCM,18,FCN,0,0,49.5,50.8,38.1,12,1,3,448,54,79.9,61.9,13,23.1,8,0,2,4,4,0.0,26,50.0,17,14,1,1,50.5,49.2,61.9,9,1,4,458,44,83.0,72.9,15,26.7,12,3,4,6,6,25.0,18,27.8,10,15,2,0
69167,20220227,1705,26,25,ESTAC,5,OM,1,1,41.9,50.5,58.8,5,4,4,416,33,86.3,71.2,24,25.0,9,3,1,4,5,33.3,18,50.0,19,15,5,0,58.1,49.5,41.2,6,0,8,593,54,86.0,76.9,12,16.7,8,3,3,5,3,37.5,15,73.3,13,8,3,0
69161,20220227,2045,26,4,OL,1,LOSC,0,1,63.7,55.0,57.1,6,0,7,631,38,89.1,80.8,23,17.4,21,8,6,8,13,38.1,21,57.1,2,14,3,0,36.3,45.0,42.9,15,3,3,361,61,78.7,72.5,10,30.0,6,2,2,1,5,33.3,16,50.0,30,15,2,0
69171,20220304,2100,27,16,FCL,4,OL,1,4,37.3,47.8,45.0,11,1,8,400,43,80.3,69.8,16,25.0,15,6,1,6,9,40.0,15,53.3,11,9,1,0,62.7,52.2,55.0,11,1,3,693,59,88.6,81.4,5,20.0,15,7,5,6,9,46.7,16,50.0,12,14,0,0
69169,20220305,1700,27,7,RCL,17,SB29,0,1,63.4,46.8,59.3,12,2,4,612,34,85.1,77.8,21,28.6,20,6,5,8,12,30.0,17,52.9,6,14,1,0,36.6,53.2,40.7,18,0,0,356,69,72.5,60.3,10,20.0,5,3,0,3,2,60.0,28,53.6,25,11,1,0
69174,20220305,2100,27,9,OGCN,2,PSG,1,0,42.6,45.7,61.5,3,0,3,480,33,89.8,82.9,20,35.0,11,6,2,2,9,54.5,21,66.7,8,15,1,0,57.4,54.3,38.5,3,2,4,661,31,92.6,86.4,11,9.1,8,2,4,2,6,25.0,19,63.2,11,10,0,0
69177,20220306,1300,27,11,ASSE,10,FCM,1,0,54.5,54.8,54.5,8,0,12,422,44,78.9,64.2,34,29.4,13,5,3,1,12,38.5,20,50.0,21,11,3,0,45.5,45.2,45.5,11,0,3,368,55,77.7,66.7,12,8.3,5,2,2,3,2,40.0,24,66.7,20,18,4,0
69168,20220306,1500,27,12,FCGB,25,ESTAC,0,2,61.4,52.6,64.1,14,0,6,518,64,78.0,59.0,24,29.2,10,3,1,2,8,30.0,12,66.7,8,18,6,0,38.6,47.4,35.9,18,0,2,328,65,63.7,55.3,8,12.5,10,2,1,5,5,20.0,13,61.5,28,15,1,1
69173,20220306,1500,27,18,FCN,8,MHSC,2,0,45.4,54.7,65.5,9,2,6,374,65,75.1,63.5,22,22.7,16,5,3,6,10,31.3,8,62.5,15,11,1,0,54.6,45.3,34.5,9,1,4,459,63,80.0,66.7,17,35.3,6,1,2,3,3,16.7,12,50.0,27,11,1,0
69175,20220306,1500,27,14,SDR,15,RCSA,1,1,54.5,52.6,36.8,8,1,2,548,55,85.4,75.8,18,22.2,8,1,2,5,3,12.5,12,33.3,20,6,0,0,45.5,47.4,63.2,10,0,4,455,52,82.2,71.0,21,19.0,17,6,1,7,10,35.3,12,66.7,12,11,2,0
69176,20220306,1500,27,6,SRFC,13,SCO,2,0,56.6,51.8,47.1,19,1,7,578,79,84.6,73.4,17,47.1,15,4,3,3,12,26.7,24,66.7,14,11,1,0,43.4,48.2,52.9,15,1,7,436,44,81.7,66.7,17,29.4,7,2,3,2,5,28.6,9,33.3,18,7,1,0
69170,20220306,1705,27,1,LOSC,41,CF63,4,0,48.4,43.2,42.9,6,1,3,454,39,83.5,73.7,7,57.1,15,8,3,5,10,53.3,9,55.6,18,15,1,0,51.6,56.8,57.1,12,0,2,474,42,84.6,72.9,18,38.9,9,1,3,4,5,11.1,19,73.7,8,9,1,1
69172,20220306,2045,27,5,OM,3,ASM,0,1,67.0,54.4,50.0,3,2,10,666,57,87.1,76.7,24,20.8,14,2,5,4,10,14.3,21,61.9,13,13,2,0,33.0,45.6,50.0,12,3,3,333,49,78.4,65.9,9,11.1,5,3,0,1,4,60.0,11,54.5,25,9,1,0
69181,20220311,2100,28,1,LOSC,11,ASSE,0,0,50.6,50.5,76.5,9,5,2,511,55,86.5,72.3,13,23.1,10,2,4,2,8,20.0,21,33.3,7,14,1,0,49.4,49.5,23.5,6,0,3,506,57,83.2,72.0,9,0.0,11,3,4,7,4,27.3,25,64.0,8,12,1,0
69184,20220312,1700,28,8,MHSC,9,OGCN,0,0,57.0,42.9,37.5,6,1,13,443,45,80.6,68.0,50,18.0,24,7,7,10,14,29.2,20,60.0,7,10,3,0,43.0,57.1,62.5,7,2,1,355,56,76.6,65.9,12,25.0,8,0,2,4,4,0.0,13,61.5,43,8,2,1
69187,20220312,2100,28,25,ESTAC,18,FCN,1,0,44.3,60.0,55.6,15,3,8,417,55,80.3,70.0,20,30.0,11,2,3,4,7,18.2,19,36.8,21,7,1,0,55.7,40.0,44.4,9,1,4,523,70,84.1,71.6,28,14.3,6,1,2,2,4,16.7,16,75.0,20,16,1,0
69185,20220313,1300,28,2,PSG,12,FCGB,3,0,57.4,58.2,83.3,11,3,2,626,34,90.7,86.7,6,16.7,12,5,2,7,5,41.7,21,47.6,15,5,1,0,42.6,41.8,16.7,14,5,4,447,62,85.0,75.2,20,40.0,15,5,5,9,6,33.3,25,60.0,6,9,3,0
69178,20220313,1500,28,13,SCO,14,SDR,0,1,62.7,53.5,61.5,8,0,4,573,53,86.4,79.6,25,20.0,20,7,9,7,13,35.0,14,35.7,10,19,4,1,37.3,46.5,38.5,20,5,2,343,69,76.7,58.4,13,30.8,10,3,3,1,9,30.0,11,36.4,22,8,2,1
69180,20220313,1500,28,41,CF63,16,FCL,0,2,52.8,48.4,54.8,7,0,2,514,63,81.5,66.1,17,47.1,10,1,3,3,7,10.0,12,25.0,9,14,1,0,47.2,51.6,45.2,11,2,2,469,76,78.9,61.5,9,11.1,9,6,1,3,6,66.7,15,66.7,10,14,2,0
69183,20220313,1500,28,10,FCM,7,RCL,0,0,48.7,51.1,55.6,14,1,5,453,69,80.8,61.4,18,16.7,6,3,2,4,2,50.0,10,60.0,14,11,5,0,51.3,48.9,44.4,13,4,4,480,42,80.0,69.7,16,18.8,11,0,3,7,4,0.0,15,86.7,15,14,2,0
69186,20220313,1500,28,15,RCSA,3,ASM,1,0,45.0,45.2,47.8,23,2,6,401,80,72.3,65.1,17,41.2,11,3,3,3,8,27.3,13,69.2,26,10,1,0,55.0,54.8,52.2,13,1,7,488,58,74.6,67.4,20,10.0,5,0,3,2,3,0.0,19,52.6,13,13,2,0
69182,20220313,1705,28,4,OL,6,SRFC,2,4,61.9,57.7,51.2,8,3,8,579,50,86.0,75.1,24,37.5,11,2,2,3,8,18.2,19,73.7,12,8,2,0,38.1,42.3,48.8,13,3,2,366,60,75.4,65.7,9,22.2,9,7,1,2,7,77.8,15,80.0,18,12,3,0
69179,20220313,2045,28,17,SB29,5,OM,1,4,47.4,43.2,40.0,11,2,0,441,53,85.0,73.8,14,14.3,8,2,1,3,5,25.0,5,40.0,6,11,1,0,52.6,56.8,60.0,12,4,3,501,40,86.2,75.5,8,37.5,13,7,2,6,7,53.8,16,62.5,13,15,4,0
69197,20220318,2100,29,11,ASSE,25,ESTAC,1,1,62.6,49.5,42.1,12,1,1,568,52,84.5,70.7,17,5.9,10,3,2,5,5,30.0,21,47.6,12,13,2,0,37.4,50.5,57.9,16,1,4,338,55,71.6,56.8,12,8.3,8,4,2,4,4,50.0,17,64.7,19,9,2,0
69190,20220319,1700,29,7,RCL,41,CF63,3,1,60.3,52.1,60.0,6,3,7,544,41,84.4,76.0,21,33.3,20,7,6,7,13,35.0,17,76.5,14,15,1,0,39.7,47.9,40.0,12,0,2,363,53,78.2,62.0,8,50.0,10,3,3,1,9,30.0,21,52.4,21,13,1,0
69194,20220319,2100,29,18,FCN,1,LOSC,0,1,51.9,49.6,57.5,6,1,7,371,64,77.1,65.5,22,18.2,11,3,3,5,6,27.3,18,50.0,8,19,3,0,48.1,50.4,42.5,8,0,7,349,53,76.2,61.2,13,23.1,12,4,5,5,7,33.3,27,70.4,16,15,4,1
69193,20220320,1300,29,3,ASM,2,PSG,3,0,39.3,44.0,56.3,12,4,6,385,53,80.5,70.5,17,11.8,13,8,2,4,9,61.5,17,70.6,16,17,3,0,60.7,56.0,43.8,2,0,7,607,34,86.7,78.3,11,27.3,13,6,1,4,9,46.2,15,66.7,21,10,3,0
69188,20220320,1500,29,13,SCO,17,SB29,1,0,50.1,48.2,46.2,15,2,6,448,72,81.5,68.9,11,27.3,9,3,3,4,5,33.3,21,61.9,31,11,2,0,49.9,51.8,53.8,6,0,11,417,78,78.9,66.4,39,20.5,16,2,4,4,12,12.5,22,68.2,9,9,1,0
69189,20220320,1500,29,12,FCGB,8,MHSC,0,2,58.3,45.0,48.4,9,1,11,425,55,80.2,68.7,42,16.7,32,10,10,18,14,31.3,17,70.6,8,18,3,0,41.7,55.0,51.6,20,2,4,322,66,74.5,60.9,7,0.0,7,2,1,4,3,28.6,16,56.3,42,7,0,2
69191,20220320,1500,29,16,FCL,15,RCSA,0,0,50.1,54.2,50.0,9,1,6,429,72,83.0,73.7,16,37.5,9,2,4,2,7,22.2,22,72.7,28,11,2,0,49.9,45.8,50.0,16,2,5,424,57,82.5,69.5,21,23.8,13,4,3,5,8,30.8,24,70.8,10,18,2,0
69196,20220320,1500,29,6,SRFC,10,FCM,6,1,64.0,54.1,64.7,4,2,10,530,52,88.7,77.2,17,35.3,21,8,2,7,14,38.1,13,53.8,7,13,1,0,36.0,45.9,35.3,6,2,1,300,50,76.7,62.6,10,0.0,2,1,1,1,1,50.0,14,71.4,14,11,2,0
69195,20220320,1705,29,14,SDR,4,OL,0,0,35.6,50.5,40.7,14,3,7,333,55,74.2,61.7,21,33.3,5,2,0,2,3,40.0,18,61.1,12,12,0,0,64.4,49.5,59.3,5,0,3,638,67,86.5,79.5,10,40.0,10,2,3,3,7,20.0,13,46.2,29,13,3,0
69192,20220320,2045,29,5,OM,9,OGCN,2,1,56.7,40.2,52.4,7,2,3,537,56,84.9,72.3,15,20.0,13,6,1,6,7,46.2,8,75.0,12,12,2,0,43.3,59.8,47.6,14,3,2,405,49,81.0,71.5,16,37.5,9,3,2,3,6,33.3,18,55.6,16,11,2,0
69203,20220402,1700,30,9,OGCN,6,SRFC,1,1,39.4,48.8,58.6,15,0,7,340,44,81.2,69.4,24,16.7,10,3,1,2,8,30.0,12,66.7,28,12,2,0,60.6,51.2,41.4,9,1,11,535,68,85.0,70.5,28,25.0,13,4,5,4,9,30.8,18,61.1,21,12,1,0
69199,20220402,1900,30,1,LOSC,12,FCGB,0,0,65.8,51.4,52.9,10,7,7,478,55,79.9,71.0,22,13.6,22,6,4,8,14,27.3,12,75.0,7,13,2,0,34.2,48.6,47.1,11,0,2,252,73,61.5,47.3,7,0.0,2,0,2,1,1,0.0,17,47.1,30,15,2,1
69206,20220403,1300,30,15,RCSA,7,RCL,1,0,49.0,54.2,69.6,7,0,2,462,70,82.5,68.5,15,26.7,13,3,5,6,7,23.1,14,42.9,14,8,3,0,51.0,45.8,30.4,10,1,6,483,28,83.9,76.6,14,21.4,13,2,0,6,7,15.4,17,35.3,14,10,1,0
69198,20220403,1500,30,41,CF63,18,FCN,2,3,55.0,47.5,45.2,7,3,5,479,42,80.2,68.1,19,15.8,11,4,3,6,5,36.4,17,35.3,14,10,5,1,45.0,52.5,54.8,14,3,6,388,77,75.0,60.6,20,30.0,9,4,0,1,8,44.4,24,50.0,15,10,1,0
69201,20220403,1500,30,10,FCM,3,ASM,1,2,42.9,48.6,35.7,26,2,3,422,54,82.9,73.2,14,64.3,17,4,6,8,9,23.5,24,54.2,22,6,0,0,57.1,51.4,64.3,11,4,6,569,57,86.1,76.3,18,33.3,14,4,4,4,10,28.6,20,65.0,6,9,0,0
69202,20220403,1500,30,8,MHSC,17,SB29,1,2,59.5,44.2,35.1,6,1,7,480,45,80.6,64.4,28,21.4,9,3,1,3,6,33.3,13,100.0,18,16,2,0,40.5,55.8,64.9,14,1,5,327,59,73.1,61.2,21,33.3,12,8,1,6,6,66.7,18,55.6,22,14,4,0
69205,20220403,1500,30,11,ASSE,5,OM,2,4,29.9,50.0,38.1,8,2,2,253,40,77.9,61.8,14,21.4,5,2,1,2,3,40.0,17,64.7,21,14,2,0,70.1,50.0,61.9,13,0,9,619,54,88.9,80.9,18,33.3,15,9,3,4,11,60.0,13,69.2,6,12,1,0
69207,20220403,1500,30,25,ESTAC,14,SDR,1,0,57.2,50.5,57.7,10,1,6,479,54,84.6,75.3,38,31.6,19,5,3,10,9,26.3,13,46.2,10,15,1,0,42.8,49.5,42.3,11,2,3,374,46,79.9,64.9,16,12.5,10,4,2,3,7,40.0,15,60.0,30,11,2,1
69200,20220403,1705,30,4,OL,13,SCO,3,2,62.1,59.6,55.6,18,1,9,674,57,88.7,81.0,23,13.0,15,5,4,5,10,33.3,17,58.8,10,4,1,0,37.9,40.4,44.4,12,4,2,411,47,81.0,74.5,13,15.4,7,4,1,2,5,57.1,17,58.8,27,13,1,0
69204,20220403,2045,30,2,PSG,16,FCL,5,1,66.9,55.7,44.4,10,2,4,726,30,91.7,88.5,8,50.0,15,7,2,4,11,46.7,16,68.8,6,7,2,0,33.1,44.3,55.6,18,1,1,354,41,84.5,73.4,10,0.0,11,4,3,6,5,36.4,26,53.8,12,14,1,0
69213,20220408,2100,31,16,FCL,11,ASSE,6,2,43.9,53.6,62.1,7,4,2,330,40,77.6,67.2,12,33.3,18,12,1,5,13,66.7,22,40.9,8,18,2,0,56.1,46.4,37.9,12,0,3,422,49,81.8,66.5,11,36.4,13,4,4,6,7,30.8,12,33.3,6,18,3,1
69216,20220409,1700,31,14,SDR,6,SRFC,2,3,39.8,59.0,52.0,8,3,2,338,57,74.6,59.7,21,14.3,14,7,0,4,10,50.0,19,36.8,14,15,2,0,60.2,41.0,48.0,9,2,6,530,88,80.6,69.3,20,45.0,14,8,1,4,10,57.1,13,61.5,19,7,0,0
69211,20220409,2100,31,41,CF63,2,PSG,1,6,36.2,43.1,30.0,9,4,2,395,46,85.3,77.3,11,36.4,10,4,2,4,6,40.0,18,50.0,6,8,1,0,63.8,56.9,70.0,6,4,5,714,26,93.6,88.4,6,33.3,17,10,0,4,13,58.8,15,66.7,13,7,1,0
69209,20220410,1300,31,12,FCGB,10,FCM,3,1,58.1,55.9,52.8,11,1,5,433,71,78.5,62.6,21,33.3,12,7,1,3,9,58.3,14,78.6,13,15,3,0,41.9,44.1,47.2,10,2,6,305,51,71.8,53.9,16,18.8,9,2,4,3,6,22.2,17,70.6,19,15,2,0
69208,20220410,1500,31,13,SCO,1,LOSC,1,1,35.0,49.5,45.5,11,0,6,277,49,75.8,66.1,15,33.3,13,3,1,7,6,23.1,16,81.3,25,10,3,0,65.0,50.5,54.5,8,6,7,512,67,85.2,74.5,32,18.8,17,3,6,6,11,17.6,22,68.2,6,12,2,0
69210,20220410,1500,31,17,SB29,18,FCN,1,1,52.4,45.2,48.1,10,2,4,459,64,78.0,68.0,27,22.2,12,6,3,3,9,50.0,21,47.6,10,10,1,0,47.6,54.8,51.9,10,1,5,421,62,73.9,58.7,20,45.0,11,4,2,1,10,36.4,28,50.0,21,13,3,0
69215,20220410,1500,31,3,ASM,25,ESTAC,2,1,56.0,48.8,55.6,18,2,10,527,65,79.5,66.7,13,23.1,10,3,3,8,2,30.0,15,60.0,3,12,2,0,44.0,51.2,44.4,17,1,1,412,58,77.7,70.8,7,42.9,8,1,3,5,3,12.5,15,46.7,25,9,2,0
69212,20220410,1705,31,7,RCL,9,OGCN,3,0,42.6,52.9,46.4,9,2,1,363,51,79.6,65.7,4,0.0,6,3,2,4,2,50.0,22,40.9,31,8,2,1,57.4,47.1,53.6,8,0,7,465,42,88.6,79.2,37,24.3,16,6,5,7,9,37.5,17,29.4,4,15,2,2
69217,20220410,1900,31,15,RCSA,4,OL,1,1,41.5,48.7,56.3,6,2,5,346,51,76.3,67.4,18,38.9,15,4,4,6,9,26.7,20,50.0,13,19,3,0,58.5,51.3,43.8,9,1,3,499,54,85.0,75.2,16,25.0,13,3,5,6,7,23.1,18,55.6,16,14,1,0
69214,20220410,2100,31,5,OM,8,MHSC,2,0,61.3,54.3,60.0,17,1,0,592,44,88.0,80.8,4,25.0,11,5,1,5,6,45.5,18,61.1,21,12,0,0,38.7,45.7,40.0,10,2,8,345,41,78.3,58.5,29,6.9,6,2,3,3,3,33.3,13,100.0,7,13,2,1
69225,20220415,2100,32,6,SRFC,3,ASM,2,3,63.7,48.8,48.4,13,0,6,667,59,85.2,70.9,18,38.9,13,4,5,6,7,30.8,8,50.0,12,7,1,0,36.3,51.3,51.6,12,1,0,382,52,76.4,66.5,8,25.0,12,4,1,2,10,33.3,13,53.8,19,15,3,0
69226,20220416,1700,32,11,ASSE,17,SB29,2,1,38.4,45.0,41.0,12,2,7,294,55,69.4,47.3,12,16.7,11,4,3,5,6,36.4,21,52.4,17,10,0,0,61.6,55.0,59.0,8,2,3,474,72,79.3,69.9,17,29.4,7,3,0,1,6,42.9,22,54.5,11,10,2,0
69218,20220416,2100,32,1,LOSC,7,RCL,1,2,55.9,46.0,37.0,9,0,13,547,48,86.5,76.7,42,14.3,17,5,3,8,9,29.4,20,60.0,8,12,3,0,44.1,54.0,63.0,16,0,7,455,58,83.7,71.8,8,37.5,11,7,1,3,8,63.6,17,23.5,28,9,2,0
69223,20220417,1300,32,9,OGCN,16,FCL,2,1,63.5,56.1,55.6,7,0,5,585,28,87.5,76.8,30,33.3,15,2,5,3,12,13.3,16,68.8,11,10,2,0,36.5,43.9,44.4,12,4,1,347,55,78.4,59.9,7,14.3,6,1,2,3,3,16.7,17,52.9,27,12,1,0
69220,20220417,1500,32,10,FCM,41,CF63,1,1,45.2,42.2,29.6,13,1,0,412,60,80.6,64.9,13,7.7,4,2,0,3,1,50.0,17,52.9,25,15,1,1,54.8,57.8,70.4,15,2,9,499,55,80.0,69.5,25,44.0,26,4,8,7,19,15.4,17,64.7,7,11,1,0
69221,20220417,1500,32,8,MHSC,14,SDR,0,0,60.4,52.2,52.4,5,1,9,498,57,80.7,63.7,25,24.0,14,3,4,7,7,21.4,16,56.3,18,9,0,0,39.6,47.8,47.6,16,0,6,329,60,79.3,67.1,16,12.5,15,9,3,5,10,60.0,13,84.6,30,12,3,0
69222,20220417,1500,32,18,FCN,13,SCO,1,1,60.0,46.4,48.5,4,1,14,497,47,85.7,76.0,35,37.1,24,7,6,7,17,29.2,17,76.5,12,12,4,0,40.0,53.6,51.5,14,0,5,338,44,79.9,71.4,13,15.4,10,3,1,5,5,30.0,21,66.7,33,10,1,0
69227,20220417,1500,32,25,ESTAC,15,RCSA,1,1,38.2,51.0,32.0,10,2,5,314,60,72.9,58.0,19,21.1,11,3,5,2,9,27.3,16,50.0,21,12,1,0,61.8,49.0,68.0,9,0,9,512,69,83.6,70.3,27,33.3,12,4,2,4,8,33.3,10,70.0,14,20,2,0
69219,20220417,1705,32,4,OL,12,FCGB,6,1,60.4,44.3,40.6,12,8,3,568,59,85.2,70.9,14,28.6,15,9,3,4,11,60.0,11,54.5,16,8,0,0,39.6,55.7,59.4,11,1,5,373,57,72.4,51.7,11,18.2,17,5,5,8,9,29.4,25,44.0,22,13,0,0
69224,20220417,2045,32,2,PSG,5,OM,2,1,42.0,42.4,40.0,8,7,3,478,35,88.3,80.1,2,0.0,7,3,1,2,5,42.9,16,43.8,12,16,6,0,58.0,57.6,60.0,6,4,4,651,54,91.2,83.8,10,20.0,3,1,1,1,2,33.3,22,50.0,3,12,1,0
69229,20220420,1900,33,12,FCGB,11,ASSE,2,2,46.4,56.6,51.9,11,5,5,370,68,72.7,50.6,8,50.0,11,7,1,4,7,63.6,30,46.7,11,17,5,0,53.6,43.4,48.1,5,2,4,417,57,76.0,62.0,10,30.0,9,2,2,2,7,22.2,18,44.4,8,18,6,0
69232,20220420,1900,33,16,FCL,10,FCM,1,0,41.9,51.6,41.7,9,3,9,321,59,69.8,58.5,19,26.3,16,5,7,7,9,31.3,20,55.0,28,13,2,0,58.1,48.4,58.3,11,1,12,441,55,78.7,64.2,32,34.4,20,5,5,8,12,25.0,18,61.1,22,17,2,0
69234,20220420,1900,33,3,ASM,9,OGCN,1,0,47.5,50.0,46.4,9,1,7,375,69,73.1,61.0,16,25.0,17,7,6,6,11,41.2,18,44.4,17,19,5,0,52.5,50.0,53.6,12,1,10,402,42,79.9,60.2,29,27.6,15,2,6,8,7,13.3,14,50.0,22,11,2,0
69235,20220420,1900,33,14,SDR,1,LOSC,2,1,40.7,46.9,52.9,22,2,6,376,43,80.6,66.9,15,13.3,10,4,3,3,7,40.0,23,56.5,13,13,1,0,59.3,53.1,47.1,10,1,2,558,45,85.5,79.9,18,22.2,20,5,6,10,10,25.0,25,60.0,10,8,1,0
69237,20220420,1900,33,25,ESTAC,41,CF63,0,1,49.9,55.0,53.8,7,0,5,420,55,82.1,71.4,30,26.7,16,3,4,8,8,18.8,18,16.7,11,11,3,1,50.1,45.0,46.2,7,1,2,444,58,79.7,60.5,9,0.0,3,1,0,2,1,33.3,14,28.6,31,15,4,1
69228,20220420,2100,33,13,SCO,2,PSG,0,3,42.6,43.5,42.9,13,1,3,467,42,90.6,78.7,14,21.4,8,1,2,4,4,12.5,8,50.0,7,5,1,0,57.4,56.5,57.1,7,2,7,638,45,90.3,82.5,12,58.3,15,8,2,8,7,53.3,14,57.1,12,11,2,1
69230,20220420,2100,33,17,SB29,4,OL,2,1,33.9,44.7,38.9,15,1,2,323,71,71.5,62.1,14,35.7,9,3,1,5,4,33.3,19,42.1,19,15,2,0,66.1,55.3,61.1,10,3,2,646,32,87.8,78.1,16,37.5,18,5,5,4,14,27.8,12,75.0,12,12,2,0
69231,20220420,2100,33,7,RCL,8,MHSC,2,0,49.2,51.8,69.2,15,1,5,507,46,84.6,73.0,23,17.4,12,5,4,5,7,41.7,13,69.2,20,11,1,0,50.8,48.2,30.8,12,0,3,526,45,84.8,73.8,22,13.6,10,4,3,9,1,40.0,15,66.7,14,10,0,0
69233,20220420,2100,33,5,OM,18,FCN,3,2,76.5,57.6,75.0,5,1,7,771,35,92.5,87.4,19,47.4,19,5,3,4,15,26.3,8,50.0,9,10,2,0,23.5,42.4,25.0,11,5,3,235,46,71.5,57.0,6,16.7,4,3,1,1,3,75.0,17,47.1,15,15,3,1
69236,20220420,2100,33,15,RCSA,6,SRFC,2,1,37.2,51.4,63.4,20,2,2,367,62,76.3,66.5,17,35.3,13,5,3,2,11,38.5,11,63.6,11,16,1,0,62.8,48.6,36.6,8,1,7,634,81,85.8,75.7,16,18.8,11,3,2,4,7,27.3,14,21.4,14,11,2,0
